id,fecha_generacion,juego,numeros,sorteo_objetivo,estado,aciertos,score_afinidad,hora_dia,algoritmo,nota_especial,fecha_lanzamiento,modalidad
1769361334,2026-01-25 13:57:25,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,13,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769359377,2026-01-25 13:31:17,LOTO4,"[5, 9, 16, 17]",11584,AUDITADO,1,0.0,13,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769355827,2026-01-25 12:43:47,LOTO,"[3, 4, 16, 22, 33, 41]",5378,AUDITADO,0,0.0,12,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769364853,2026-01-25 14:55:53,RACHA,"[2, 4, 5, 9, 10, 11, 14, 15, 19, 20]",10317,AUDITADO,2,0.0,14,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769356747,2026-01-25 12:55:45,LOTO,"[13, 19, 24, 34, 36, 37]",5378,AUDITADO,1,0.83,12,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769348278,2026-01-25 10:34:36,LOTO,"[13, 18, 23, 28, 29, 32]",5378,AUDITADO,3,15.0,10,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769363094,2026-01-25 14:26:15,RACHA,"[3, 4, 6, 7, 8, 9, 11, 14, 16, 17]",10317,AUDITADO,8,75.0,14,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769363854,2026-01-25 14:55:53,LOTO,"[3, 6, 13, 22, 31, 32]",5378,AUDITADO,0,0.0,14,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769354071,2026-01-25 11:56:11,RACHA,"[3, 5, 6, 8, 9, 11, 12, 16, 17, 18]",10317,AUDITADO,6,30.0,11,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769349555,2026-01-25 10:55:53,LOTO,"[2, 7, 12, 30, 31, 33]",5378,AUDITADO,0,0.0,10,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769358677,2026-01-25 13:31:17,LOTO,"[11, 12, 19, 24, 30, 41]",5378,AUDITADO,0,0.0,13,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769355815,2026-01-25 12:26:06,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,12,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769350472,2026-01-25 10:55:53,RACHA,"[3, 4, 6, 11, 12, 13, 14, 15, 17, 20]",10317,AUDITADO,6,30.0,10,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769364135,2026-01-25 14:44:36,LOTO,"[13, 18, 19, 20, 28, 31]",5378,AUDITADO,2,1.67,14,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769355866,2026-01-25 12:26:06,RACHA,"[2, 3, 4, 9, 11, 12, 13, 16, 18, 19]",10317,AUDITADO,4,5.0,12,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769363753,2026-01-25 14:55:53,LOTO,"[5, 19, 24, 29, 30, 32]",5378,AUDITADO,0,0.0,14,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769353671,2026-01-25 11:56:11,LOTO4,"[6, 13, 14, 23]",11584,AUDITADO,2,20.0,11,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769354100,2026-01-25 11:56:11,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,11,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769352110,2026-01-25 11:23:51,LOTO4,"[11, 12, 15, 17]",11584,AUDITADO,0,0.0,11,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769364175,2026-01-25 14:44:36,LOTO4,"[2, 9, 14, 15]",11585,AUDITADO,1,0.0,14,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769363034,2026-01-25 14:26:15,LOTO,"[5, 18, 26, 28, 32, 34]",5378,AUDITADO,3,15.0,14,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769353376,2026-01-25 11:44:47,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,11,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769360346,2026-01-25 13:57:25,LOTO,"[1, 14, 17, 22, 23, 34]",5378,AUDITADO,1,0.83,13,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769364832,2026-01-25 14:55:53,LOTO4,"[8, 9, 11, 19]",11585,AUDITADO,3,50.0,14,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769350053,2026-01-25 10:55:53,LOTO4,"[9, 11, 19, 20]",11584,AUDITADO,1,0.0,10,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769349215,2026-01-25 10:34:36,RACHA,"[5, 7, 8, 9, 12, 13, 14, 15, 16, 20]",10317,AUDITADO,5,15.0,10,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 15:00,
1769363278,2026-01-25 14:44:36,LOTO,"[15, 16, 22, 29, 31, 36]",5378,AUDITADO,1,0.83,14,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769363054,2026-01-25 14:26:15,LOTO4,"[11, 17, 20, 21]",11585,AUDITADO,1,0.0,14,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769355895,2026-01-25 12:26:06,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,12,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769361975,2026-01-25 14:26:15,LOTO,"[5, 16, 17, 19, 22, 24]",5378,AUDITADO,0,0.0,14,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769362177,2026-01-25 14:26:15,LOTO,"[11, 16, 26, 27, 29, 36]",5378,AUDITADO,1,0.83,14,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769346520,2026-01-25 09:49:41,RACHA,"[1, 3, 4, 5, 6, 9, 13, 16, 18, 20]",10317,AUDITADO,5,15.0,9,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 15:00,
1769356927,2026-01-25 12:43:47,RACHA,"[2, 4, 5, 9, 10, 11, 13, 14, 18, 19]",10317,AUDITADO,3,0.0,12,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769350412,2026-01-25 10:55:53,LOTO,"[10, 18, 19, 26, 28, 37]",5378,AUDITADO,4,40.0,10,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769346420,2026-01-25 09:49:41,LOTO,"[4, 17, 24, 29, 31, 32]",5378,AUDITADO,0,0.0,9,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769352287,2026-01-25 11:44:47,LOTO,"[2, 7, 16, 23, 33, 34]",5378,AUDITADO,1,0.83,11,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769355865,2026-01-25 12:26:06,LOTO4,"[2, 5, 18, 19]",11584,AUDITADO,0,0.0,12,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769346081,2026-01-25 09:49:41,LOTO4,"[3, 4, 11, 21]",11584,AUDITADO,1,0.0,9,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769363014,2026-01-25 14:26:15,LOTO,"[3, 5, 26, 31, 32, 34]",5378,AUDITADO,1,0.83,14,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769364125,2026-01-25 14:44:36,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,14,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769346440,2026-01-25 09:49:41,LOTO,"[4, 17, 18, 28, 31, 32]",5378,AUDITADO,2,1.67,9,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769352130,2026-01-25 11:23:51,LOTO4,"[2, 6, 15, 17]",11584,AUDITADO,0,0.0,11,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769349115,2026-01-25 10:34:36,LOTO,"[11, 19, 22, 26, 30, 31]",5378,AUDITADO,1,0.83,10,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769363776,2026-01-25 14:44:36,LOTO4,"[5, 6, 13, 15]",11585,AUDITADO,0,0.0,14,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769350453,2026-01-25 10:55:53,RACHA,"[2, 5, 6, 7, 9, 14, 15, 18, 19, 20]",10317,AUDITADO,3,0.0,10,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769361384,2026-01-25 13:57:25,RACHA,"[1, 2, 3, 5, 7, 10, 16, 17, 18, 20]",10317,AUDITADO,5,15.0,13,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 15:00,
1769364842,2026-01-25 14:55:53,LOTO4,"[2, 6, 15, 23]",11585,AUDITADO,0,0.0,14,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769355928,2026-01-25 12:43:47,LOTO,"[3, 19, 31, 32, 34, 38]",5378,AUDITADO,0,0.0,12,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769362675,2026-01-25 14:26:15,LOTO4,"[3, 12, 13, 21]",11585,AUDITADO,1,0.0,14,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769353173,2026-01-25 11:56:11,LOTO,"[13, 16, 17, 19, 28, 32]",5378,AUDITADO,1,0.83,11,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769356886,2026-01-25 12:43:47,LOTO,"[7, 8, 18, 28, 30, 40]",5378,AUDITADO,2,1.67,12,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769357644,2026-01-25 12:55:45,LOTO4,"[5, 6, 8, 17]",11584,AUDITADO,0,0.0,12,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769359816,2026-01-25 13:31:17,RACHA,"[2, 3, 7, 8, 13, 15, 16, 18, 19, 20]",10317,AUDITADO,5,15.0,13,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 15:00,
1769352987,2026-01-25 11:44:47,LOTO4,"[1, 11, 19, 20]",11584,AUDITADO,0,0.0,11,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769352590,2026-01-25 11:44:47,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,11,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769357634,2026-01-25 12:55:45,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,12,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769351334,2026-01-25 11:23:51,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,11,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769352131,2026-01-25 11:23:51,RACHA,"[2, 3, 6, 9, 10, 13, 14, 15, 18, 19]",10317,AUDITADO,4,5.0,11,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769349165,2026-01-25 10:34:36,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,10,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769346500,2026-01-25 09:49:41,RACHA,"[1, 3, 4, 5, 6, 7, 13, 14, 18, 20]",10317,AUDITADO,6,30.0,9,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769361344,2026-01-25 13:57:25,LOTO4,"[2, 15, 22, 23]",11584,AUDITADO,1,0.0,13,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769353386,2026-01-25 11:44:47,LOTO4,"[2, 3, 9, 19]",11584,AUDITADO,2,20.0,11,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769356545,2026-01-25 12:55:45,LOTO,"[3, 8, 17, 24, 31, 32]",5378,AUDITADO,0,0.0,12,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769357645,2026-01-25 12:55:45,RACHA,"[2, 3, 5, 8, 9, 10, 11, 14, 18, 19]",10317,AUDITADO,4,5.0,12,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769345684,2026-01-25 09:49:41,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,9,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769359806,2026-01-25 13:31:17,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,13,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769357584,2026-01-25 12:55:45,LOTO,"[2, 3, 6, 28, 37, 39]",5378,AUDITADO,2,1.67,12,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769355885,2026-01-25 12:26:06,RACHA,"[1, 2, 3, 7, 8, 9, 10, 13, 16, 20]",10317,AUDITADO,6,30.0,12,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769354030,2026-01-25 11:56:11,LOTO,"[3, 17, 22, 28, 30, 40]",5378,AUDITADO,1,0.83,11,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769363379,2026-01-25 14:44:36,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,14,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769352120,2026-01-25 11:23:51,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,11,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769352080,2026-01-25 11:23:51,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,11,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769355069,2026-01-25 12:26:06,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,12,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769356906,2026-01-25 12:43:47,LOTO4,"[1, 2, 17, 21]",11584,AUDITADO,0,0.0,12,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769349454,2026-01-25 10:55:53,LOTO,"[1, 2, 11, 28, 34, 37]",5378,AUDITADO,2,1.67,10,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769356916,2026-01-25 12:43:47,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,12,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769357624,2026-01-25 12:55:45,LOTO4,"[5, 8, 9, 17]",11584,AUDITADO,1,0.0,12,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769353346,2026-01-25 11:44:47,LOTO,"[11, 14, 18, 20, 23, 28]",5378,AUDITADO,3,15.0,11,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769346481,2026-01-25 09:49:41,RACHA,"[1, 2, 6, 9, 10, 11, 13, 14, 17, 18]",10317,AUDITADO,6,30.0,9,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769353274,2026-01-25 11:56:11,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,11,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769361364,2026-01-25 13:57:25,RACHA,"[1, 3, 4, 5, 7, 8, 10, 16, 17, 18]",10317,AUDITADO,6,30.0,13,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769349175,2026-01-25 10:34:36,LOTO4,"[13, 19, 21, 22]",11584,AUDITADO,1,0.0,10,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769349205,2026-01-25 10:34:36,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,10,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769349195,2026-01-25 10:34:36,RACHA,"[3, 5, 7, 8, 9, 10, 12, 13, 14, 16]",10317,AUDITADO,6,30.0,10,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769364882,2026-01-25 14:55:53,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,14,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769346460,2026-01-25 09:49:41,LOTO4,"[7, 12, 13, 21]",11584,AUDITADO,1,0.0,9,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769355845,2026-01-25 12:26:06,LOTO4,"[5, 18, 19, 21]",11584,AUDITADO,0,0.0,12,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769355855,2026-01-25 12:26:06,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,12,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769354766,2026-01-25 12:26:06,LOTO,"[7, 12, 15, 16, 31, 36]",5378,AUDITADO,1,0.83,12,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769348776,2026-01-25 10:34:36,LOTO4,"[13, 15, 19, 20]",11584,AUDITADO,1,0.0,10,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769352160,2026-01-25 11:23:51,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,11,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769346430,2026-01-25 09:49:41,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,9,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769364453,2026-01-25 14:55:53,LOTO4,"[4, 11, 18, 19]",11585,AUDITADO,2,20.0,14,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769356848,2026-01-25 12:55:45,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,12,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769359736,2026-01-25 13:31:17,LOTO,"[11, 20, 23, 24, 28, 32]",5378,AUDITADO,2,1.67,13,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769362278,2026-01-25 14:26:15,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,14,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769364812,2026-01-25 14:55:53,LOTO,"[17, 18, 26, 28, 33, 34]",5378,AUDITADO,3,15.0,14,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769361324,2026-01-25 13:57:25,LOTO4,"[3, 15, 22, 23]",11584,AUDITADO,2,20.0,13,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769361284,2026-01-25 13:57:25,LOTO,"[5, 11, 12, 28, 32, 41]",5378,AUDITADO,1,0.83,13,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769356130,2026-01-25 12:43:47,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,12,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769352971,2026-01-25 11:56:11,LOTO,"[3, 12, 32, 36, 37, 41]",5378,AUDITADO,1,0.83,11,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769346510,2026-01-25 09:49:41,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,9,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769363955,2026-01-25 14:55:53,LOTO,"[7, 10, 16, 22, 23, 29]",5378,AUDITADO,1,0.83,14,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769352489,2026-01-25 11:44:47,LOTO,"[3, 4, 22, 34, 39, 41]",5378,AUDITADO,0,0.0,11,delta_dna_v1,NORMAL,25/01/2026 21:00,
1769353406,2026-01-25 11:44:47,RACHA,"[4, 5, 6, 8, 9, 11, 13, 14, 17, 18]",10317,AUDITADO,6,30.0,11,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769348177,2026-01-25 10:34:36,LOTO,"[2, 3, 18, 23, 27, 36]",5378,AUDITADO,2,1.67,10,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769346470,2026-01-25 09:49:41,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,9,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769356866,2026-01-25 12:43:47,LOTO,"[3, 7, 8, 23, 30, 40]",5378,AUDITADO,1,0.83,12,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769359756,2026-01-25 13:31:17,LOTO4,"[13, 14, 19, 21]",11584,AUDITADO,1,0.0,13,oraculo_neural_v3,NORMAL,25/01/2026 14:00,
1769363114,2026-01-25 14:26:15,RACHA,"[2, 3, 4, 6, 7, 8, 9, 14, 16, 17]",10317,AUDITADO,7,50.0,14,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 15:00,
1769363064,2026-01-25 14:26:15,LOTO4,"[2, 6, 15, 23]",11585,AUDITADO,0,0.0,14,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769360245,2026-01-25 13:57:25,LOTO,"[9, 14, 16, 29, 40, 41]",5378,AUDITADO,0,0.0,13,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769349353,2026-01-25 10:55:53,LOTO,"[5, 19, 23, 24, 34, 36]",5378,AUDITADO,1,0.83,10,forense_biometrico_v1,NORMAL,25/01/2026 21:00,
1769350392,2026-01-25 10:55:53,LOTO,"[1, 10, 19, 20, 26, 37]",5378,AUDITADO,2,1.67,10,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769354090,2026-01-25 11:56:11,RACHA,"[1, 2, 3, 8, 12, 13, 15, 16, 19, 20]",10317,AUDITADO,5,15.0,11,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769364195,2026-01-25 14:44:36,RACHA,"[1, 3, 4, 5, 6, 13, 14, 15, 17, 20]",10317,AUDITADO,6,30.0,14,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769361294,2026-01-25 13:57:25,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,13,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769354060,2026-01-25 11:56:11,LOTO4,"[2, 6, 15, 23]",11584,AUDITADO,1,0.0,11,oraculo_neural_v4,NORMAL,25/01/2026 14:00,
1769352150,2026-01-25 11:23:51,RACHA,"[1, 2, 3, 4, 5, 9, 14, 16, 19, 20]",10317,AUDITADO,4,5.0,11,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769345482,2026-01-25 09:49:41,LOTO,"[5, 13, 19, 20, 22, 26]",5378,AUDITADO,1,0.83,9,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769350452,2026-01-25 10:55:53,LOTO4,"[3, 19, 21, 22]",11584,AUDITADO,1,0.0,10,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769355805,2026-01-25 12:26:06,LOTO,"[2, 21, 22, 31, 38, 41]",5378,AUDITADO,0,0.0,12,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769352090,2026-01-25 11:23:51,LOTO,"[2, 11, 18, 28, 30, 37]",5378,AUDITADO,3,15.0,11,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769363075,2026-01-25 14:26:15,RACHA,"[3, 4, 6, 9, 10, 11, 12, 17, 19, 20]",10317,AUDITADO,4,5.0,14,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769346480,2026-01-25 09:49:41,LOTO4,"[7, 12, 13, 21]",11584,AUDITADO,1,0.0,9,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 14:00,
1769353326,2026-01-25 11:44:47,LOTO,"[11, 14, 19, 20, 23, 36]",5378,AUDITADO,1,0.83,11,oraculo_neural_v3,NORMAL,25/01/2026 21:00,
1769349656,2026-01-25 10:55:53,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,10,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769353336,2026-01-25 11:44:47,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,11,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769357664,2026-01-25 12:55:45,RACHA,"[1, 2, 4, 9, 10, 13, 16, 17, 18, 19]",10317,AUDITADO,4,5.0,12,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769360945,2026-01-25 13:57:25,LOTO4,"[2, 3, 9, 21]",11584,AUDITADO,2,20.0,13,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769356946,2026-01-25 12:43:47,RACHA,"[1, 2, 3, 7, 12, 14, 15, 16, 19, 20]",10317,AUDITADO,5,15.0,12,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769350402,2026-01-25 10:55:53,LOTO,"[2, 5, 11, 18, 28, 30]",5378,AUDITADO,2,1.67,10,oraculo_neural_v4,NORMAL,25/01/2026 21:00,
1769362076,2026-01-25 14:26:15,LOTO,"[2, 13, 16, 17, 33, 40]",5378,AUDITADO,0,0.0,14,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769357674,2026-01-25 12:55:45,RACHA,"[1, 2, 5, 9, 12, 13, 15, 16, 18, 20]",10317,AUDITADO,3,0.0,12,oraculo_neural_v4,NORMAL,25/01/2026 15:00,
1769364056,2026-01-25 14:55:53,LOTO,"[12, 14, 18, 22, 28, 32]",5378,AUDITADO,2,10.0,14,markov_chain_v1,NORMAL,25/01/2026 21:00,
1769364872,2026-01-25 14:55:53,RACHA,"[1, 5, 6, 8, 10, 11, 12, 13, 16, 17]",10317,AUDITADO,7,50.0,14,oraculo_neural_v3,NORMAL,25/01/2026 15:00,
1769355825,2026-01-25 12:26:06,LOTO,"[2, 18, 21, 22, 28, 41]",5378,AUDITADO,2,10.0,12,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769353426,2026-01-25 11:44:47,RACHA,"[2, 5, 6, 8, 9, 11, 13, 14, 15, 18]",10317,AUDITADO,5,15.0,11,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 15:00,
1769353387,2026-01-25 11:44:47,RACHA,"[1, 2, 3, 8, 9, 11, 14, 16, 17, 18]",10317,AUDITADO,7,50.0,11,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769364852,2026-01-25 14:55:53,LOTO4,"[8, 11, 19, 23]",11585,AUDITADO,2,20.0,14,consenso_meritocratico_v2,🔥 ALTA CONFIANZA,25/01/2026 21:00,
1769361345,2026-01-25 13:57:25,RACHA,"[2, 3, 7, 8, 9, 12, 14, 17, 18, 19]",10317,AUDITADO,5,15.0,13,forense_biometrico_v1,NORMAL,25/01/2026 15:00,
1769354867,2026-01-25 12:26:06,LOTO,"[18, 23, 25, 28, 29, 40]",5378,AUDITADO,3,15.0,12,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769352388,2026-01-25 11:44:47,LOTO,"[5, 8, 11, 26, 40, 41]",5378,AUDITADO,1,0.83,11,gaussiano_inteligente_v1,NORMAL,25/01/2026 21:00,
1769356527,2026-01-25 12:43:47,LOTO4,"[5, 6, 15, 19]",11584,AUDITADO,0,0.0,12,forense_biometrico_v1,NORMAL,25/01/2026 14:00,
1769366226,2026-01-25 15:37:05,LOTO3,"[2, 5, 2]",24019,AUDITADO,0,0.0,15,Ultra-Ensemble (Rank #1),Franja:TARDE|Markov:10%|RF:33%,25/01/2026 18:00,
1769366227,2026-01-25 15:37:05,LOTO3,"[7, 7, 3]",24019,AUDITADO,2,2.0,15,Ultra-Ensemble (Rank #2),Franja:TARDE|Markov:10%|RF:33%,25/01/2026 18:00,
1769366228,2026-01-25 15:37:05,LOTO3,"[6, 3, 3]",24019,AUDITADO,1,1.0,15,Ultra-Ensemble (Rank #3),Franja:TARDE|Markov:10%|RF:33%,25/01/2026 18:00,
